"","sample_event","site","subsample","index","time","length_mm","behavior","distance_cm_per_sec","DistPerTime_Mean","DistPerTime_Median","NND_cm","volume","drift_forage","search_forage","benthic_forage","movement","surface_strike","attack"
"141","before","18.4",1,2,117.006584,66.4882913377381,"Drift_Forage",0.131208061975372,1.12181660283356,0.165697840272314,0.07248,53.0611185391591,1,0,0,0,0,0
"142","before","18.4",1,2,120.006584,66.4882913377381,"Drift_Forage",0.154499339133431,1.12181660283356,0.165697840272314,0.02924,53.0611185391591,1,0,0,0,0,0
"143","after","18.5",1,2,330,66.3360677127512,"Drift_Forage",NA,NA,NA,15.33431,71.5376167880251,1,0,0,0,0,0
"144","before","18.3",1,2,330.447784,62.1525455534767,"Movement",NA,NA,NA,NA,1.34276505531166,0,0,0,1,0,0
"145","after","18.5",1,2,333,66.3360677127512,"Drift_Forage",3.47969330871638,2.79439483670759,2.86797361236951,35.013,71.5376167880251,1,0,0,0,0,0
"146","before","18.3",1,2,333.447784,62.1525455534767,"Movement",0.575185621936856,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"147","after","18.5",1,2,336,66.3360677127512,"Drift_Forage",1.96193881337498,2.79439483670759,2.86797361236951,41.24992,71.5376167880251,1,0,0,0,0,0
"148","before","18.3",1,2,336.447784,62.1525455534767,"Movement",0.666895694986937,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"149","after","18.5",1,2,339,66.3360677127512,"Drift_Forage",2.3091162030023,2.79439483670759,2.86797361236951,36.7194,71.5376167880251,1,0,0,0,0,0
"150","before","18.3",1,2,339.447784,62.1525455534767,"Movement",0.40038102625721,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"151","after","18.5",1,2,342,66.3360677127512,"Drift_Forage",3.42683102173672,2.79439483670759,2.86797361236951,39.21412,71.5376167880251,1,0,0,0,0,0
"152","before","18.3",1,2,342.447784,62.1525455534767,"Movement",0.245392485150941,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"153","before","18.3",1,2,345.447784,62.1525455534767,"Movement",0.315475913254706,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"154","before","18.3",1,2,348.447784,62.1525455534767,"Movement",0.485843046465054,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"155","before","18.3",1,2,351.447784,62.1525455534767,"Movement",0.9757234412511,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"156","before","18.3",1,2,354.447784,62.1525455534767,"Movement",0.345562838469197,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"157","before","18.3",1,2,357.447784,62.1525455534767,"Movement",0.27435096233879,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"158","before","18.3",1,2,360.447784,62.1525455534767,"Movement",0.351182756388559,0.463599378649935,0.375781891322884,NA,1.34276505531166,0,0,0,1,0,0
"159","after","18.4",1,2,450.00293,85.1310287884823,"Drift_Forage",NA,NA,NA,28.2938,1817.85513455613,1,0,0,0,0,0
"160","after","18.4",1,2,453.00293,85.1310287884823,"Attack",5.64656756474879,4.52456155533352,3.49284733095947,55.87194,1817.85513455613,0,0,0,0,0,0
"161","after","18.1",1,2,456,64.9602318106946,"Drift_Forage",NA,NA,NA,71.00824,33.1155301047123,1,0,0,0,0,0
"162","after","18.4",1,2,456.00293,85.1310287884823,"Drift_Forage",2.87799531285845,4.52456155533352,3.49284733095947,34.06348,1817.85513455613,1,0,0,0,0,0
"163","after","18.1",1,2,459,64.9602318106946,"Drift_Forage",1.0596065097481,2.30792926441655,1.67171165203017,57.5714,33.1155301047123,1,0,0,0,0,0
"164","after","18.1",1,2,459,64.9602318106946,"Drift_Forage",1.0596065097481,2.30792926441655,1.67171165203017,57.5714,33.1155301047123,1,0,0,0,0,0
"165","after","18.1",1,2,459,64.9602318106946,"Drift_Forage",1.0596065097481,2.30792926441655,1.67171165203017,57.5714,33.1155301047123,1,0,0,0,0,0
"166","after","18.4",1,2,459.00293,85.1310287884823,"Drift_Forage",3.77684118547928,4.52456155533352,3.49284733095947,28.68496,1817.85513455613,1,0,0,0,0,0
"167","after","18.1",1,2,462,64.9602318106946,"Drift_Forage",1.67171165203017,2.30792926441655,1.67171165203017,55.05846,33.1155301047123,1,0,0,0,0,0
"168","after","18.4",1,2,462.00293,85.1310287884823,"Attack",11.5864630603819,4.52456155533352,3.49284733095947,3.78728,1817.85513455613,0,0,0,0,0,0
"169","after","18.1",1,2,465,64.9602318106946,"Drift_Forage",1.69196570823127,2.30792926441655,1.67171165203017,12.39381,33.1155301047123,1,0,0,0,0,0
"170","after","18.4",1,2,465.00293,85.1310287884823,"Attack",3.49284733095947,4.52456155533352,3.49284733095947,10.63774,1817.85513455613,0,0,0,0,0,0
"171","after","18.1",1,2,468,64.9602318106946,"Drift_Forage",5.51836254423918,2.30792926441655,1.67171165203017,80.19945,33.1155301047123,1,0,0,0,0,0
"172","after","18.4",1,2,468.00293,85.1310287884823,"Attack",3.42100948163813,4.52456155533352,3.49284733095947,6.10915,1817.85513455613,0,0,0,0,0,0
"173","after","18.1",1,2,471,64.9602318106946,"Drift_Forage",1.59799990783403,2.30792926441655,1.67171165203017,77.43808,33.1155301047123,1,0,0,0,0,0
"174","after","18.4",1,2,480.00293,85.1310287884823,"Attack",0.870206951268574,4.52456155533352,3.49284733095947,8.50088,1817.85513455613,0,0,0,0,0,0
"175","before","18.2",1,3,0,73.5882832444513,"Search_Forage",NA,NA,NA,29.87591,NA,0,1,0,0,0,0
"176","after","18.6",1,3,0,58.9569028888325,"Drift_Forage",NA,NA,NA,7.07431,10.0791481460265,1,0,0,0,0,0
"177","before","18.2",1,3,3,73.5882832444513,"Search_Forage",7.19496132803596,7.52619920112705,7.52619920112705,28.26916,NA,0,1,0,0,0,0
"178","after","18.6",1,3,3,58.9569028888325,"Drift_Forage",0.589979767943688,0.91583435898881,1.04748200923097,6.12698,10.0791481460265,1,0,0,0,0,0
"179","after","18.6",1,3,3,58.9569028888325,"Drift_Forage",0.589979767943688,0.91583435898881,1.04748200923097,6.12698,10.0791481460265,1,0,0,0,0,0
"180","after","18.6",1,3,3,58.9569028888325,"Drift_Forage",0.589979767943688,0.91583435898881,1.04748200923097,6.12698,10.0791481460265,1,0,0,0,0,0
"181","before","18.2",1,3,6,73.5882832444513,"Search_Forage",7.85743707421814,7.52619920112705,7.52619920112705,28.30914,NA,0,1,0,0,0,0
"182","after","18.6",1,3,6,58.9569028888325,"Drift_Forage",0.436352706898012,0.91583435898881,1.04748200923097,5.04985,10.0791481460265,1,0,0,0,0,0
"183","after","18.6",1,3,9,58.9569028888325,"Drift_Forage",1.40813160897588,0.91583435898881,1.04748200923097,5.30593,10.0791481460265,1,0,0,0,0,0
"184","after","18.6",1,3,12,58.9569028888325,"Drift_Forage",0.121603981502801,0.91583435898881,1.04748200923097,7.52302,10.0791481460265,1,0,0,0,0,0
"185","after","18.6",1,3,15,58.9569028888325,"Drift_Forage",1.59985670013887,0.91583435898881,1.04748200923097,6.50865,10.0791481460265,1,0,0,0,0,0
"186","after","18.6",1,3,18,58.9569028888325,"Drift_Forage",1.40587592073637,0.91583435898881,1.04748200923097,9.12899,10.0791481460265,1,0,0,0,0,0
"187","after","18.6",1,3,21,58.9569028888325,"Drift_Forage",1.38626509852758,0.91583435898881,1.04748200923097,10.37973,10.0791481460265,1,0,0,0,0,0
"188","after","18.6",1,3,24,58.9569028888325,"Drift_Forage",1.38095348834709,0.91583435898881,1.04748200923097,6.83051,10.0791481460265,1,0,0,0,0,0
"189","after","18.3",1,3,27,67.4157449142995,"Search_Forage",NA,NA,NA,60.40665,NA,0,1,0,0,0,0
"190","after","18.6",1,3,27,58.9569028888325,"Drift_Forage",0.115313786702969,0.91583435898881,1.04748200923097,8.33856,10.0791481460265,1,0,0,0,0,0
"191","after","18.3",1,3,30,67.4157449142995,"Search_Forage",11.9223197591634,11.9223197591634,11.9223197591634,39.21926,NA,0,1,0,0,0,0
"192","after","18.3",1,3,30,67.4157449142995,"Search_Forage",11.9223197591634,11.9223197591634,11.9223197591634,39.21926,NA,0,1,0,0,0,0
"193","after","18.3",1,3,30,67.4157449142995,"Search_Forage",11.9223197591634,11.9223197591634,11.9223197591634,39.21926,NA,0,1,0,0,0,0
"194","after","18.6",1,3,30,58.9569028888325,"Drift_Forage",0.714010530114849,0.91583435898881,1.04748200923097,0.01051,10.0791481460265,1,0,0,0,0,0
"195","before","18.5",1,3,321.4375,47.2406221837329,"Search_Forage",NA,NA,NA,NA,NA,0,1,0,0,0,0
"196","before","18.5",1,3,324.4375,47.2406221837329,"Search_Forage",18.6534172942601,18.6534172942601,18.6534172942601,NA,NA,0,1,0,0,0,0
"197","after","18.5",1,3,330,72.5558364745717,"Drift_Forage",NA,NA,NA,15.33431,16967.4130767549,1,0,0,0,0,0
"198","before","18.3",1,3,330.713715,47.6173575193017,"Movement",NA,NA,NA,NA,489.067444902082,0,0,0,1,0,0
"199","after","18.5",1,3,333,72.5558364745717,"Drift_Forage",12.4633026281792,10.6226080811666,8.89811862781604,35.013,16967.4130767549,1,0,0,0,0,0
"200","before","18.3",1,3,333.713715,47.6173575193017,"Movement",0.79715147233272,3.39906931702877,1.81834940963459,NA,489.067444902082,0,0,0,1,0,0
"201","after","18.5",1,3,336,72.5558364745717,"Drift_Forage",5.79798533505713,10.6226080811666,8.89811862781604,41.24992,16967.4130767549,1,0,0,0,0,0
"202","before","18.3",1,3,336.713715,47.6173575193017,"Movement",0.0921882776869652,3.39906931702877,1.81834940963459,NA,489.067444902082,0,0,0,1,0,0
"203","after","18.5",1,3,339,72.5558364745717,"Search_Forage",9.12776028172559,10.6226080811666,8.89811862781604,36.7194,16967.4130767549,0,1,0,0,0,0
"204","before","18.3",1,3,340.006348,47.6173575193017,"Search_Forage",2.83954734693647,3.39906931702877,1.81834940963459,NA,489.067444902082,0,1,0,0,0,0
"205","after","18.5",1,3,342,72.5558364745717,"Drift_Forage",7.65302309032521,10.6226080811666,8.89811862781604,39.21412,16967.4130767549,1,0,0,0,0,0
"206","before","18.3",1,3,342.108429,47.6173575193017,"Search_Forage",6.15491173775811,3.39906931702877,1.81834940963459,NA,489.067444902082,0,1,0,0,0,0
"207","after","18.5",1,3,345,72.5558364745717,"Search_Forage",7.10469060334321,10.6226080811666,8.89811862781604,38.65073,16967.4130767549,0,1,0,0,0,0
"208","before","18.3",1,3,345.108429,47.6173575193017,"Search_Forage",5.81662679582501,3.39906931702877,1.81834940963459,NA,489.067444902082,0,1,0,0,0,0
"209","before","18.3",1,3,347.71402,47.6173575193017,"Search_Forage",0.635435878920204,3.39906931702877,1.81834940963459,NA,489.067444902082,0,1,0,0,0,0
"210","after","18.5",1,3,348,72.5558364745717,"Drift_Forage",18.8007977898987,10.6226080811666,8.89811862781604,25.99159,16967.4130767549,1,0,0,0,0,0
"211","before","18.3",1,3,350.71402,47.6173575193017,"Search_Forage",12.996277911597,3.39906931702877,1.81834940963459,NA,489.067444902082,0,1,0,0,0,0
"212","after","18.5",1,3,351,72.5558364745717,"Drift_Forage",22.3786319816636,10.6226080811666,8.89811862781604,40.59166,16967.4130767549,1,0,0,0,0,0
"213","before","18.3",1,3,353.71402,47.6173575193017,"Search_Forage",3.80365099931907,3.39906931702877,1.81834940963459,NA,489.067444902082,0,1,0,0,0,0
"214","after","18.5",1,3,354,72.5558364745717,"Drift_Forage",10.1156944591366,10.6226080811666,8.89811862781604,47.53561,16967.4130767549,1,0,0,0,0,0
"215","before","18.3",1,3,356.71402,47.6173575193017,"Search_Forage",0.409354279887103,3.39906931702877,1.81834940963459,NA,489.067444902082,0,1,0,0,0,0
"216","after","18.5",1,3,357,72.5558364745717,"Drift_Forage",4.11571766843047,10.6226080811666,8.89811862781604,35.7095,16967.4130767549,1,0,0,0,0,0
"217","before","18.3",1,3,359.71402,47.6173575193017,"Search_Forage",0.445548470025056,3.39906931702877,1.81834940963459,NA,489.067444902082,0,1,0,0,0,0
"218","after","18.5",1,3,360,72.5558364745717,"Drift_Forage",8.66847697390649,10.6226080811666,8.89811862781604,0.12301,16967.4130767549,1,0,0,0,0,0
"219","after","18.1",1,3,450,67.0927649624655,"Movement",NA,NA,NA,NA,35.7523990304413,0,0,0,1,0,0
"220","after","18.1",1,3,453,67.0927649624655,"Movement",2.93389586832052,3.09700401172538,2.62739586519931,56.42343,35.7523990304413,0,0,0,1,0,0
"221","after","18.1",1,3,459,67.0927649624655,"Search_Forage",1.91185131442714,3.09700401172538,2.62739586519931,57.5714,35.7523990304413,0,1,0,0,0,0
"222","after","18.1",1,3,462,67.0927649624655,"Drift_Forage",2.32089586207809,3.09700401172538,2.62739586519931,55.05846,35.7523990304413,1,0,0,0,0,0
"223","after","18.1",1,3,465,67.0927649624655,"Benthic_Forage",5.22137300207575,3.09700401172538,2.62739586519931,12.39381,35.7523990304413,0,0,1,0,0,0
"224","after","18.6",1,4,0,78.091186962337,"Drift_Forage",NA,NA,NA,7.07431,26929.161331442,1,0,0,0,0,0
"225","after","18.6",1,4,3,78.091186962337,"Drift_Forage",5.9167681563005,15.452340707242,5.66420511244761,6.12698,26929.161331442,1,0,0,0,0,0
"226","after","18.6",1,4,3,78.091186962337,"Drift_Forage",5.9167681563005,15.452340707242,5.66420511244761,6.12698,26929.161331442,1,0,0,0,0,0
"227","after","18.6",1,4,3,78.091186962337,"Drift_Forage",5.9167681563005,15.452340707242,5.66420511244761,6.12698,26929.161331442,1,0,0,0,0,0
"228","after","18.6",1,4,6,78.091186962337,"Drift_Forage",2.15313764191795,15.452340707242,5.66420511244761,5.04985,26929.161331442,1,0,0,0,0,0
"229","after","18.6",1,4,6,78.091186962337,"Drift_Forage",2.15313764191795,15.452340707242,5.66420511244761,5.04985,26929.161331442,1,0,0,0,0,0
"230","after","18.6",1,4,6,78.091186962337,"Drift_Forage",2.15313764191795,15.452340707242,5.66420511244761,5.04985,26929.161331442,1,0,0,0,0,0
"231","after","18.6",1,4,9,78.091186962337,"Attack",5.75558091517358,15.452340707242,5.66420511244761,5.30593,26929.161331442,0,0,0,0,0,1
"232","after","18.6",1,4,12,78.091186962337,"Movement",49.5112843538725,15.452340707242,5.66420511244761,7.52302,26929.161331442,0,0,0,1,0,0
"233","after","18.6",1,4,15,78.091186962337,"Drift_Forage",5.57282930972165,15.452340707242,5.66420511244761,6.50865,26929.161331442,1,0,0,0,0,0
"234","after","18.6",1,4,18,78.091186962337,"Movement",66.1978205368916,15.452340707242,5.66420511244761,9.12899,26929.161331442,0,0,0,1,0,0
"235","after","18.6",1,4,21,78.091186962337,"Movement",12.1242861159172,15.452340707242,5.66420511244761,10.37973,26929.161331442,0,0,0,1,0,0
"236","after","18.6",1,4,24,78.091186962337,"Drift_Forage",3.42730875854935,15.452340707242,5.66420511244761,6.83051,26929.161331442,1,0,0,0,0,0
"237","after","18.6",1,4,27,78.091186962337,"Drift_Forage",1.2048095979891,15.452340707242,5.66420511244761,8.33856,26929.161331442,1,0,0,0,0,0
"238","after","18.6",1,4,30,78.091186962337,"Drift_Forage",2.65958168608616,15.452340707242,5.66420511244761,0.01051,26929.161331442,1,0,0,0,0,0
"239","before","18.4",1,4,96.006584,47.8944482593673,"Search_Forage",NA,NA,NA,42.02836,1089.97705582223,0,1,0,0,0,0
"240","before","18.4",1,4,99.006584,47.8944482593673,"Search_Forage",4.43041353691437,4.07647544570829,4.50217789814457,63.7646,1089.97705582223,0,1,0,0,0,0
"241","before","18.4",1,4,99.006584,47.8944482593673,"Search_Forage",4.43041353691437,4.07647544570829,4.50217789814457,63.7646,1089.97705582223,0,1,0,0,0,0
"242","before","18.4",1,4,99.006584,47.8944482593673,"Search_Forage",4.43041353691437,4.07647544570829,4.50217789814457,63.7646,1089.97705582223,0,1,0,0,0,0
"243","before","18.4",1,4,102.006584,47.8944482593673,"Drift_Forage",2.32101688443744,4.07647544570829,4.50217789814457,37.79369,1089.97705582223,1,0,0,0,0,0
"244","before","18.4",1,4,105.006584,47.8944482593673,"Drift_Forage",1.63418906995604,4.07647544570829,4.50217789814457,39.31097,1089.97705582223,1,0,0,0,0,0
"245","before","18.4",1,4,108.006584,47.8944482593673,"Search_Forage",3.06039605877761,4.07647544570829,4.50217789814457,40.03707,1089.97705582223,0,1,0,0,0,0
"246","before","18.4",1,4,111.006584,47.8944482593673,"Search_Forage",4.57394225937476,4.07647544570829,4.50217789814457,39.06462,1089.97705582223,0,1,0,0,0,0
"247","before","18.4",1,4,111.006584,47.8944482593673,"Search_Forage",4.57394225937476,4.07647544570829,4.50217789814457,39.06462,1089.97705582223,0,1,0,0,0,0
"248","before","18.4",1,4,111.006584,47.8944482593673,"Search_Forage",4.57394225937476,4.07647544570829,4.50217789814457,39.06462,1089.97705582223,0,1,0,0,0,0
"249","before","18.4",1,4,114.006584,47.8944482593673,"Search_Forage",4.64559713191904,4.07647544570829,4.50217789814457,25.06164,1089.97705582223,0,1,0,0,0,0
"250","before","18.4",1,4,117.006584,47.8944482593673,"Search_Forage",4.88992906266017,4.07647544570829,4.50217789814457,0.07248,1089.97705582223,0,1,0,0,0,0
"251","before","18.4",1,4,120.006584,47.8944482593673,"Search_Forage",7.05631956162689,4.07647544570829,4.50217789814457,0.02924,1089.97705582223,0,1,0,0,0,0
"252","before","18.5",1,4,321.612488,66.7666964229046,"Search_Forage",NA,NA,NA,NA,874.379298612027,0,1,0,0,0,0
"253","before","18.5",1,4,324.612488,66.7666964229046,"Search_Forage",20.0442753594535,12.3298867592519,9.32490806257659,NA,874.379298612027,0,1,0,0,0,0
"254","before","18.5",1,4,327.612488,66.7666964229046,"Search_Forage",9.32490806257659,12.3298867592519,9.32490806257659,NA,874.379298612027,0,1,0,0,0,0
"255","after","18.5",1,4,330,70.6810728920192,"Drift_Forage",NA,NA,NA,15.33431,489.751425377758,1,0,0,0,0,0
"256","before","18.5",1,4,330.612488,66.7666964229046,"Search_Forage",7.62047685572577,12.3298867592519,9.32490806257659,NA,874.379298612027,0,1,0,0,0,0
"257","after","18.5",1,4,333,70.6810728920192,"Drift_Forage",1.88968121116373,1.94632788230404,1.84335403108437,35.013,489.751425377758,1,0,0,0,0,0
"258","after","18.5",1,4,336,70.6810728920192,"Drift_Forage",1.45831638858445,1.94632788230404,1.84335403108437,41.24992,489.751425377758,1,0,0,0,0,0
"259","after","18.5",1,4,339,70.6810728920192,"Drift_Forage",2.7666367520898,1.94632788230404,1.84335403108437,36.7194,489.751425377758,1,0,0,0,0,0
"260","after","18.5",1,4,342,70.6810728920192,"Drift_Forage",3.18941853601447,1.94632788230404,1.84335403108437,39.21412,489.751425377758,1,0,0,0,0,0
"261","after","18.5",1,4,345,70.6810728920192,"Drift_Forage",2.33431592865207,1.94632788230404,1.84335403108437,38.65073,489.751425377758,1,0,0,0,0,0
"262","after","18.5",1,4,348,70.6810728920192,"Drift_Forage",1.30279502689636,1.94632788230404,1.84335403108437,25.99159,489.751425377758,1,0,0,0,0,0
"263","after","18.5",1,4,351,70.6810728920192,"Drift_Forage",1.63748789954549,1.94632788230404,1.84335403108437,40.59166,489.751425377758,1,0,0,0,0,0
"264","before","18.3",1,4,352.63562,64.0420863814836,"Search_Forage",NA,NA,NA,NA,6.97042381260504,0,1,0,0,0,0
"265","after","18.5",1,4,354,70.6810728920192,"Drift_Forage",1.79702685100502,1.94632788230404,1.84335403108437,47.53561,489.751425377758,1,0,0,0,0,0
"266","before","18.3",1,4,355.63562,64.0420863814836,"Search_Forage",6.06549156854605,3.53347112756858,3.31724880090793,NA,6.97042381260504,0,1,0,0,0,0
"267","after","18.5",1,4,357,70.6810728920192,"Drift_Forage",1.97411336784101,1.94632788230404,1.84335403108437,35.7095,489.751425377758,1,0,0,0,0,0
"268","before","18.3",1,4,358.63562,64.0420863814836,"Search_Forage",3.31724880090793,3.53347112756858,3.31724880090793,NA,6.97042381260504,0,1,0,0,0,0
"269","after","18.5",1,4,360,70.6810728920192,"Drift_Forage",1.11348686124798,1.94632788230404,1.84335403108437,0.12301,489.751425377758,1,0,0,0,0,0
"270","before","18.3",1,4,360.743713,64.0420863814836,"Search_Forage",1.21767301325177,3.53347112756858,3.31724880090793,NA,6.97042381260504,0,1,0,0,0,0
"271","after","18.4",1,4,450.00293,73.7648988876738,"Drift_Forage",NA,NA,NA,28.2938,168.681529186722,1,0,0,0,0,0
"272","after","18.4",1,4,456.00293,73.7648988876738,"Drift_Forage",0.727699922782373,2.3063054975578,1.29271014940641,34.06348,168.681529186722,1,0,0,0,0,0
"273","after","18.4",1,4,459.00293,73.7648988876738,"Drift_Forage",1.29271014940641,2.3063054975578,1.29271014940641,28.68496,168.681529186722,1,0,0,0,0,0
"274","after","18.4",1,4,462.00293,73.7648988876738,"Drift_Forage",0.987732518257966,2.3063054975578,1.29271014940641,3.78728,168.681529186722,1,0,0,0,0,0
"275","after","18.1",1,4,465,64.9656710706375,"Drift_Forage",NA,NA,NA,12.39381,21.4520242081211,1,0,0,0,0,0
"276","after","18.1",1,4,465,64.9656710706375,"Drift_Forage",NA,NA,NA,12.39381,21.4520242081211,1,0,0,0,0,0
"277","after","18.1",1,4,465,64.9656710706375,"Drift_Forage",NA,NA,NA,12.39381,21.4520242081211,1,0,0,0,0,0
"278","after","18.4",1,4,465.00293,73.7648988876738,"Drift_Forage",3.39055211714292,2.3063054975578,1.29271014940641,10.63774,168.681529186722,1,0,0,0,0,0
"279","after","18.1",1,4,468,64.9656710706375,"Drift_Forage",2.25762148055539,1.84297292206282,1.83785794257699,80.19945,21.4520242081211,1,0,0,0,0,0
"280","after","18.4",1,4,468.00293,73.7648988876738,"Drift_Forage",5.32329937423902,2.3063054975578,1.29271014940641,6.10915,168.681529186722,1,0,0,0,0,0
"281","after","18.1",1,4,471,64.9656710706375,"Drift_Forage",2.22501324590996,1.84297292206282,1.83785794257699,77.43808,21.4520242081211,1,0,0,0,0,0
"282","after","18.1",1,4,474,64.9656710706375,"Drift_Forage",1.45070263924402,1.84297292206282,1.83785794257699,NA,21.4520242081211,1,0,0,0,0,0
"283","after","18.4",1,4,477.00293,73.7648988876738,"Drift_Forage",0.70211321190078,2.3063054975578,1.29271014940641,101.77937,168.681529186722,1,0,0,0,0,0
"284","after","18.1",1,4,480,64.9656710706375,"Drift_Forage",1.43855432254191,1.84297292206282,1.83785794257699,NA,21.4520242081211,1,0,0,0,0,0
"285","after","18.4",1,4,480.00293,73.7648988876738,"Drift_Forage",3.72003118917512,2.3063054975578,1.29271014940641,8.50088,168.681529186722,1,0,0,0,0,0
"286","after","18.6",1,5,0,66.0855658438037,"Drift_Forage",NA,NA,NA,7.07431,175.402057891891,1,0,0,0,0,0
"287","after","18.6",1,5,3,66.0855658438037,"Drift_Forage",2.69884180387586,1.81240319335679,1.54664341450134,6.12698,175.402057891891,1,0,0,0,0,0
"288","after","18.6",1,5,3,66.0855658438037,"Drift_Forage",2.69884180387586,1.81240319335679,1.54664341450134,6.12698,175.402057891891,1,0,0,0,0,0
"289","after","18.6",1,5,3,66.0855658438037,"Drift_Forage",2.69884180387586,1.81240319335679,1.54664341450134,6.12698,175.402057891891,1,0,0,0,0,0
"290","after","18.6",1,5,6,66.0855658438037,"Drift_Forage",2.76941379332179,1.81240319335679,1.54664341450134,5.04985,175.402057891891,1,0,0,0,0,0
"291","after","18.6",1,5,9,66.0855658438037,"Drift_Forage",3.66409318296971,1.81240319335679,1.54664341450134,5.30593,175.402057891891,1,0,0,0,0,0
"292","after","18.6",1,5,12,66.0855658438037,"Drift_Forage",1.89673604119562,1.81240319335679,1.54664341450134,7.52302,175.402057891891,1,0,0,0,0,0
"293","after","18.6",1,5,15,66.0855658438037,"Drift_Forage",1.10483294331863,1.81240319335679,1.54664341450134,6.50865,175.402057891891,1,0,0,0,0,0
"294","after","18.6",1,5,18,66.0855658438037,"Drift_Forage",1.1846574483083,1.81240319335679,1.54664341450134,9.12899,175.402057891891,1,0,0,0,0,0
"295","after","18.6",1,5,18,66.0855658438037,"Drift_Forage",1.1846574483083,1.81240319335679,1.54664341450134,9.12899,175.402057891891,1,0,0,0,0,0
"296","after","18.6",1,5,18,66.0855658438037,"Drift_Forage",1.1846574483083,1.81240319335679,1.54664341450134,9.12899,175.402057891891,1,0,0,0,0,0
"297","after","18.6",1,5,21,66.0855658438037,"Drift_Forage",1.53516536303227,1.81240319335679,1.54664341450134,10.37973,175.402057891891,1,0,0,0,0,0
"298","after","18.6",1,5,24,66.0855658438037,"Drift_Forage",1.55812146597041,1.81240319335679,1.54664341450134,6.83051,175.402057891891,1,0,0,0,0,0
"299","after","18.6",1,5,24,66.0855658438037,"Drift_Forage",1.55812146597041,1.81240319335679,1.54664341450134,6.83051,175.402057891891,1,0,0,0,0,0
"300","after","18.6",1,5,24,66.0855658438037,"Drift_Forage",1.55812146597041,1.81240319335679,1.54664341450134,6.83051,175.402057891891,1,0,0,0,0,0
"301","after","18.6",1,5,27,66.0855658438037,"Drift_Forage",0.952843002094609,1.81240319335679,1.54664341450134,8.33856,175.402057891891,1,0,0,0,0,0
"302","after","18.6",1,5,30,66.0855658438037,"Drift_Forage",0.759326889480706,1.81240319335679,1.54664341450134,0.01051,175.402057891891,1,0,0,0,0,0
"303","before","18.5",1,5,325.359955,89.5986560003475,"Search_Forage",NA,NA,NA,NA,NA,0,1,0,0,0,0
"304","before","18.5",1,5,328.359955,89.5986560003475,"Search_Forage",23.5226465273943,18.1532196798326,18.1532196798326,NA,NA,0,1,0,0,0,0
"305","after","18.5",1,5,330,70.3876013662843,"Drift_Forage",NA,NA,NA,15.33431,22433.9859089763,1,0,0,0,0,0
"306","before","18.5",1,5,331.359955,89.5986560003475,"Search_Forage",12.7837928322709,18.1532196798326,18.1532196798326,NA,NA,0,1,0,0,0,0
"307","after","18.5",1,5,333,70.3876013662843,"Drift_Forage",2.58924768265786,9.3732101163966,9.78363462648227,35.013,22433.9859089763,1,0,0,0,0,0
"308","after","18.5",1,5,336,70.3876013662843,"Drift_Forage",1.37966539415476,9.3732101163966,9.78363462648227,41.24992,22433.9859089763,1,0,0,0,0,0
"309","after","18.5",1,5,339,70.3876013662843,"Drift_Forage",8.55001961294216,9.3732101163966,9.78363462648227,36.7194,22433.9859089763,1,0,0,0,0,0
"310","after","18.5",1,5,342,70.3876013662843,"Drift_Forage",9.11858761950581,9.3732101163966,9.78363462648227,39.21412,22433.9859089763,1,0,0,0,0,0
"311","after","18.5",1,5,344.861176,70.3876013662843,"Surface_Strike",9.73085147333614,9.3732101163966,9.78363462648227,NA,22433.9859089763,0,0,0,0,1,0
"312","after","18.5",1,5,345,70.3876013662843,"Search_Forage",16.6839458793458,9.3732101163966,9.78363462648227,38.65073,22433.9859089763,0,1,0,0,0,0
